TS_DIRETOR;;;;;;;
;;;;;;;
Variável;Tipo;Tamanho;Descrição;Código de Preenchimento;;;
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Área sombreada.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;D;Adequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Área sombreada.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;E;Muito adequado
TX_Q041;CHAR;1;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Área externa coberta.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;A;Não tem
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Área externa coberta.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;B;Muito inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Área externa coberta.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;C;Inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Área externa coberta.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;D;Adequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Área externa coberta.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;E;Muito adequado
TX_Q042;CHAR;1;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Vegetação e jardim.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;A;Não tem
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Vegetação e jardim.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;B;Muito inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Vegetação e jardim.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;C;Inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Vegetação e jardim.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;D;Adequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Vegetação e jardim.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;E;Muito adequado
TX_Q043;CHAR;1;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Horta.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;A;Não tem
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Horta.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;B;Muito inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Horta.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;C;Inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Horta.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;D;Adequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Horta.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;E;Muito adequado
TX_Q044;CHAR;1;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Tanque de areia.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;A;Não tem
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Tanque de areia.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;B;Muito inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Tanque de areia.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;C;Inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Tanque de areia.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;D;Adequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Tanque de areia.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;E;Muito adequado
TX_Q045;CHAR;1;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Gira-gira.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;A;Não tem
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Gira-gira.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;B;Muito inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Gira-gira.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;C;Inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Gira-gira.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;D;Adequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Gira-gira.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;E;Muito adequado
TX_Q046;CHAR;1;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Gangorra.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;A;Não tem
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Gangorra.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;B;Muito inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Gangorra.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;C;Inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Gangorra.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;D;Adequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Gangorra.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;E;Muito adequado
TX_Q047;CHAR;1;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Escorregador.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;A;Não tem
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Escorregador.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;B;Muito inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Escorregador.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;C;Inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Escorregador.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;D;Adequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Escorregador.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;E;Muito adequado
TX_Q048;CHAR;1;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Casinha.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;A;Não tem
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Casinha.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;B;Muito inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Casinha.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;C;Inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Casinha.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;D;Adequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Casinha.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;E;Muito adequado
TX_Q049;CHAR;1;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Balanço.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;A;Não tem
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Balanço.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;B;Muito inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Balanço.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;C;Inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Balanço.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;D;Adequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Balanço.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;E;Muito adequado
TX_Q050;CHAR;1;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola:  Brinquedo para escalar.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;A;Não tem
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola:  Brinquedo para escalar.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;B;Muito inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola:  Brinquedo para escalar.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;C;Inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola:  Brinquedo para escalar.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;D;Adequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola:  Brinquedo para escalar.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;E;Muito adequado
TX_Q051;CHAR;1;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Banheiro infantil.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;A;Não tem
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Banheiro infantil.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;B;Muito inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Banheiro infantil.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;C;Inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Banheiro infantil.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;D;Adequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Banheiro infantil.;Item exclusivo Creche = 1 e/ou Pré-escola = 1 e/ou Anos Iniciais = 1. Quando Q001=B ou Q002=B ou Q003=B.;E;Muito adequado
TX_Q052;CHAR;1;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Espaço destinado à amamentação.;Item exclusivo Creche = 1. Quando Q001=B.;A;Não tem
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Espaço destinado à amamentação.;Item exclusivo Creche = 1. Quando Q001=B.;B;Muito inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Espaço destinado à amamentação.;Item exclusivo Creche = 1. Quando Q001=B.;C;Inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Espaço destinado à amamentação.;Item exclusivo Creche = 1. Quando Q001=B.;D;Adequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Espaço destinado à amamentação.;Item exclusivo Creche = 1. Quando Q001=B.;E;Muito adequado
TX_Q053;CHAR;1;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Condições para armazenamento de leite materno.;Item exclusivo Creche = 1. Quando Q001=B.;A;Não tem
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Condições para armazenamento de leite materno.;Item exclusivo Creche = 1. Quando Q001=B.;B;Muito inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Condições para armazenamento de leite materno.;Item exclusivo Creche = 1. Quando Q001=B.;C;Inadequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Condições para armazenamento de leite materno.;Item exclusivo Creche = 1. Quando Q001=B.;D;Adequado
;CHAR;;RECURSOS E INFRAESTRUTURA;Avalie, abaixo, as condições dos EQUIPAMENTOS da sua escola: Condições para armazenamento de leite materno.;Item exclusivo Creche = 1. Quando Q001=B.;E;Muito adequado
TX_Q054;CHAR;1;RECURSOS E INFRAESTRUTURA;Caso sua escola ofereça Ensino Fundamental e/ou Médio, a área externa (pátio, área verde e parque) é utilizada em horários diferenciados pelos(as) alunos(as) da Educação Infantil?;Item exclusivo Creche = 1 e/ou Pré-escola = 1. Quando Q001=B ou Q002=B.;A;A escola não oferece Ensino Fundamental e/ou Médio.
;CHAR;;RECURSOS E INFRAESTRUTURA;Caso sua escola ofereça Ensino Fundamental e/ou Médio, a área externa (pátio, área verde e parque) é utilizada em horários diferenciados pelos(as) alunos(as) da Educação Infantil?;Item exclusivo Creche = 1 e/ou Pré-escola = 1. Quando Q001=B ou Q002=B.;B;Os(As) alunos(as) da Educação Infantil utilizam a área externa em horário diferenciado.
;CHAR;;RECURSOS E INFRAESTRUTURA;Caso sua escola ofereça Ensino Fundamental e/ou Médio, a área externa (pátio, área verde e parque) é utilizada em horários diferenciados pelos(as) alunos(as) da Educação Infantil?;Item exclusivo Creche = 1 e/ou Pré-escola = 1. Quando Q001=B ou Q002=B.;C;Os(As) alunos(as) da Educação Infantil utilizam a área externa no mesmo horário.
TX_Q055;CHAR;1;RECURSOS E INFRAESTRUTURA;Os recursos financeiros foram suficientes.;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;A;Discordo fortemente
;CHAR;;RECURSOS E INFRAESTRUTURA;Os recursos financeiros foram suficientes.;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;B;Discordo
;CHAR;;RECURSOS E INFRAESTRUTURA;Os recursos financeiros foram suficientes.;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;C;Concordo
;CHAR;;RECURSOS E INFRAESTRUTURA;Os recursos financeiros foram suficientes.;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;D;Concordo fortemente
TX_Q056;CHAR;1;RECURSOS E INFRAESTRUTURA;Houve atraso no repasse de recursos financeiros para pagamento de pessoal.;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;A;Discordo fortemente
;CHAR;;RECURSOS E INFRAESTRUTURA;Houve atraso no repasse de recursos financeiros para pagamento de pessoal.;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;B;Discordo
;CHAR;;RECURSOS E INFRAESTRUTURA;Houve atraso no repasse de recursos financeiros para pagamento de pessoal.;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;C;Concordo
;CHAR;;RECURSOS E INFRAESTRUTURA;Houve atraso no repasse de recursos financeiros para pagamento de pessoal.;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;D;Concordo fortemente
TX_Q057;CHAR;1;RECURSOS E INFRAESTRUTURA;O quadro de professores estava completo.;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;A;Discordo fortemente
;CHAR;;RECURSOS E INFRAESTRUTURA;O quadro de professores estava completo.;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;B;Discordo
;CHAR;;RECURSOS E INFRAESTRUTURA;O quadro de professores estava completo.;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;C;Concordo
;CHAR;;RECURSOS E INFRAESTRUTURA;O quadro de professores estava completo.;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;D;Concordo fortemente
TX_Q058;CHAR;1;RECURSOS E INFRAESTRUTURA;Havia quantidade suficiente de pessoal de apoio (serviços gerais).;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;A;Discordo fortemente
;CHAR;;RECURSOS E INFRAESTRUTURA;Havia quantidade suficiente de pessoal de apoio (serviços gerais).;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;B;Discordo
;CHAR;;RECURSOS E INFRAESTRUTURA;Havia quantidade suficiente de pessoal de apoio (serviços gerais).;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;C;Concordo
;CHAR;;RECURSOS E INFRAESTRUTURA;Havia quantidade suficiente de pessoal de apoio (serviços gerais).;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;D;Concordo fortemente
TX_Q059;CHAR;1;RECURSOS E INFRAESTRUTURA;Havia quantidade suficiente de pessoal administrativo (secretaria).;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;A;Discordo fortemente
;CHAR;;RECURSOS E INFRAESTRUTURA;Havia quantidade suficiente de pessoal administrativo (secretaria).;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;B;Discordo
;CHAR;;RECURSOS E INFRAESTRUTURA;Havia quantidade suficiente de pessoal administrativo (secretaria).;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;C;Concordo
;CHAR;;RECURSOS E INFRAESTRUTURA;Havia quantidade suficiente de pessoal administrativo (secretaria).;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;D;Concordo fortemente
TX_Q060;CHAR;1;RECURSOS E INFRAESTRUTURA;Havia quantidade suficiente de pessoal para apoio pedagógico (coordenador e orientador).;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;A;Discordo fortemente
;CHAR;;RECURSOS E INFRAESTRUTURA;Havia quantidade suficiente de pessoal para apoio pedagógico (coordenador e orientador).;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;B;Discordo
;CHAR;;RECURSOS E INFRAESTRUTURA;Havia quantidade suficiente de pessoal para apoio pedagógico (coordenador e orientador).;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;C;Concordo
;CHAR;;RECURSOS E INFRAESTRUTURA;Havia quantidade suficiente de pessoal para apoio pedagógico (coordenador e orientador).;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;D;Concordo fortemente
TX_Q061;CHAR;1;RECURSOS E INFRAESTRUTURA;Recebi apoio da Secretaria de Educação.;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;A;Discordo fortemente
;CHAR;;RECURSOS E INFRAESTRUTURA;Recebi apoio da Secretaria de Educação.;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;B;Discordo
;CHAR;;RECURSOS E INFRAESTRUTURA;Recebi apoio da Secretaria de Educação.;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;C;Concordo
;CHAR;;RECURSOS E INFRAESTRUTURA;Recebi apoio da Secretaria de Educação.;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;D;Concordo fortemente
TX_Q062;CHAR;1;RECURSOS E INFRAESTRUTURA;Os(As) professores(as) foram assíduos(as).;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;A;Discordo fortemente
;CHAR;;RECURSOS E INFRAESTRUTURA;Os(As) professores(as) foram assíduos(as).;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;B;Discordo
;CHAR;;RECURSOS E INFRAESTRUTURA;Os(As) professores(as) foram assíduos(as).;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;C;Concordo
;CHAR;;RECURSOS E INFRAESTRUTURA;Os(As) professores(as) foram assíduos(as).;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;D;Concordo fortemente
TX_Q063;CHAR;1;RECURSOS E INFRAESTRUTURA;As substituições das ausências de professores(as) foram facilmente realizadas.;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;A;Discordo fortemente
;CHAR;;RECURSOS E INFRAESTRUTURA;As substituições das ausências de professores(as) foram facilmente realizadas.;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;B;Discordo
;CHAR;;RECURSOS E INFRAESTRUTURA;As substituições das ausências de professores(as) foram facilmente realizadas.;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;C;Concordo
;CHAR;;RECURSOS E INFRAESTRUTURA;As substituições das ausências de professores(as) foram facilmente realizadas.;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;D;Concordo fortemente
TX_Q064;CHAR;1;RECURSOS E INFRAESTRUTURA;Os(As) estudantes foram assíduos(as).;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;A;Discordo fortemente
;CHAR;;RECURSOS E INFRAESTRUTURA;Os(As) estudantes foram assíduos(as).;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;B;Discordo
;CHAR;;RECURSOS E INFRAESTRUTURA;Os(As) estudantes foram assíduos(as).;Indique o quanto concorda ou discorda das afirmativas relativas às condições de funcionamento desta escola neste ano:;C;Concordo
